,fsk_rssi,voltage,current,altitude,latitude,longitude,tas,gps_used,fix_type,satellites_num,roll,yaw,pitch,motor_status,imu_status,gps_status,cgps_used,press_compass_status,f_mode,gps_pos_used,vehicle_type,error_flags1,gps_accH
20140120 15:40:53:950,-39,11.4,0.0,2.22,-23.560108,-46.723083,0.01,true,3,19,-0.86,315.76,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:40:54:840,-42,11.4,0.0,2.26,-23.560108,-46.723083,0.01,true,3,19,-0.86,315.78,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:40:55:026,-39,11.4,0.0,2.26,-23.560108,-46.723083,0.014142135,true,3,19,-0.86,315.78998,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:40:55:408,-44,11.4,0.0,2.28,-23.560108,-46.723083,0.014142135,true,3,19,-0.86,315.8,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:40:55:608,-46,11.4,0.0,2.29,-23.560108,-46.723083,0.0,true,3,19,-0.87,315.81,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:40:56:591,-41,11.4,0.0,2.18,-23.560108,-46.723083,0.0,true,3,19,-0.87,315.83002,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:40:57:007,-46,11.4,0.0,2.17,-23.560108,-46.723083,0.014142135,true,3,19,-0.87,315.84,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:40:57:349,-45,11.4,0.0,2.14,-23.560108,-46.723083,0.01,true,3,19,-0.87,315.83002,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:09:614,-43,11.4,0.0,2.25,-23.560106,-46.72308,0.0,true,3,19,-0.88,315.66,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:09:905,-44,11.4,0.0,2.29,-23.560106,-46.72308,0.01,true,3,19,-0.88,315.66998,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:10:046,-41,11.4,0.0,2.28,-23.560106,-46.72308,0.01,true,3,19,-0.88,315.66998,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:10:233,-45,11.4,0.0,2.25,-23.560106,-46.72308,0.01,true,3,19,-0.88,315.66,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:10:435,-41,11.4,0.0,2.26,-23.560106,-46.72308,0.0,true,3,19,-0.88,315.66,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:10:665,-42,11.4,0.0,2.24,-23.560106,-46.72308,0.01,true,3,19,-0.88,315.66,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:10:735,-42,11.4,0.0,2.25,-23.560106,-46.72308,0.01,true,3,19,-0.88,315.66,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:10:945,-39,11.4,0.0,2.27,-23.560106,-46.72308,0.01,true,3,19,-0.88,315.66,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:11:129,-45,11.4,0.0,2.24,-23.560106,-46.72308,0.01,true,3,19,-0.88,315.66998,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:11:321,-40,11.4,0.0,2.24,-23.560108,-46.72308,0.0,true,3,19,-0.88,315.66998,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:11:517,-46,11.4,0.0,2.18,-23.560108,-46.72308,0.014142135,true,3,19,-0.88,315.66998,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:11:805,-40,11.4,0.0,2.17,-23.560108,-46.72308,0.014142135,true,3,19,-0.88,315.7,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:11:929,-42,11.4,0.0,2.14,-23.560108,-46.72308,0.014142135,true,3,19,-0.88,315.71002,-2.21,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:12:005,-41,11.4,0.0,2.13,-23.560108,-46.72308,0.014142135,true,3,19,-0.88,315.71002,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:12:199,-40,11.4,0.0,2.11,-23.560108,-46.72308,0.01,true,3,19,-0.88,315.74,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:12:440,-48,11.4,0.0,2.12,-23.560108,-46.72308,0.014142135,true,3,19,-0.88,315.74,-2.21,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:12:619,-41,11.4,0.0,2.11,-23.560108,-46.72308,0.01,true,3,19,-0.88,315.74,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:15:572,-43,11.4,0.0,2.14,-23.560108,-46.72308,0.0,true,3,19,-0.89,315.82,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:15:777,-41,11.4,0.0,2.15,-23.560108,-46.72308,0.0,true,3,19,-0.89,315.82,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:15:863,-41,11.4,0.0,2.13,-23.560108,-46.72308,0.0,true,3,19,-0.88,315.82,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:16:063,-43,11.4,0.0,2.12,-23.560108,-46.72308,0.01,true,3,19,-0.88,315.82,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:16:262,-41,11.4,0.0,2.13,-23.560108,-46.72308,0.0,true,3,19,-0.88,315.81,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:16:598,-43,11.4,0.0,2.13,-23.560108,-46.72308,0.01,true,3,19,-0.88,315.82,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:16:660,-41,11.4,0.0,2.11,-23.560108,-46.72308,0.01,true,3,19,-0.88,315.83002,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:16:769,-42,11.4,0.0,2.09,-23.560108,-46.72308,0.01,true,3,19,-0.88,315.83002,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:16:971,-42,11.4,0.0,2.1,-23.560108,-46.72308,0.014142135,true,3,19,-0.88,315.83002,-2.22,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:17:249,-41,11.4,0.0,2.1,-23.560108,-46.72308,0.01,true,3,19,-0.88,315.83002,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:17:461,-41,11.4,0.0,2.11,-23.560108,-46.72308,0.01,true,3,19,-0.88,315.83002,-2.23,15,225,1,3,21,16,false,2,32,0.4
20140120 15:41:17:653,-42,11.4,0.0,2.11,-23.560108,-46.72308,0.01,true,3,19,-0.88,315.84,-2.23,15,225,1,3,21,8,false,2,32,0.4
20140120 15:41:17:847,-41,11.4,0.0,2.08,-23.560108,-46.72308,0.0,true,3,19,-0.9,315.83002,-2.21,15,225,1,3,21,8,false,2,32,0.4
20140120 15:41:18:162,-44,11.3,0.0,2.03,-23.560108,-46.72308,0.01,true,3,19,-0.87,315.95,-2.01,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:18:373,-39,11.4,0.0,1.99,-23.560108,-46.72308,0.02,true,3,19,-0.84,315.99,-2.01,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:18:478,-39,11.4,0.0,1.98,-23.560108,-46.72308,0.02,true,3,19,-0.83,316.0,-2.07,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:18:641,-43,11.4,0.0,1.95,-23.560108,-46.72308,0.0,true,3,19,-0.87,316.03,-2.11,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:18:837,-44,11.4,0.0,1.96,-23.560108,-46.72308,0.0,true,3,19,-0.86,316.07,-2.1,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:19:037,-40,11.4,0.0,1.97,-23.560108,-46.72308,0.01,true,3,19,-0.86,316.09,-2.09,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:20:219,-39,11.0,0.0,1.19,-23.560108,-46.72308,0.01,true,3,19,-1.29,315.5,3.19,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:21:767,-47,11.0,0.0,4.27,-23.560108,-46.723083,0.29017237,true,3,18,2.89,315.07,-1.49,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:21:910,-43,11.1,0.0,4.73,-23.560108,-46.723083,0.29017237,true,3,18,2.71,315.41998,-0.92,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:22:105,-55,11.0,0.0,5.14,-23.560108,-46.723083,0.28071338,true,3,18,2.89,315.62,-0.81,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:22:384,-43,11.0,0.0,5.76,-23.560108,-46.723083,0.2886174,true,3,18,3.0,315.37,-1.91,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:22:609,-68,11.0,0.0,6.13,-23.560108,-46.723083,0.26683328,true,3,18,4.11,315.03,-1.49,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:22:793,-50,11.0,0.0,6.63,-23.560108,-46.723083,0.25317976,true,3,18,5.16,314.91,0.25,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:22:983,-43,11.0,0.0,7.11,-23.560108,-46.723083,0.2302173,true,3,18,5.0,315.03998,2.61,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:23:184,-49,11.0,0.0,7.51,-23.560108,-46.723087,0.26,true,3,18,3.22,315.35,3.61,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:23:387,-49,11.0,0.0,7.96,-23.560108,-46.723087,0.42544094,true,3,18,2.18,315.83002,2.25,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:23:712,-49,11.0,0.0,8.63,-23.560108,-46.723087,0.5635601,true,3,18,3.46,316.57,-4.46,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:23:869,-48,11.0,0.0,9.13,-23.560108,-46.72309,0.59135437,true,3,19,5.97,316.57,-4.75,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:24:064,-45,11.0,0.0,9.65,-23.560108,-46.72309,0.5096077,true,3,19,6.85,316.34,-2.42,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:24:276,-46,11.0,0.0,10.16,-23.560106,-46.72309,0.42154476,true,3,18,5.47,315.96002,-1.17,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:24:511,-45,10.9,0.0,10.62,-23.560106,-46.72309,0.3330165,true,3,18,3.73,315.88,-0.65,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:24:952,-47,10.9,0.0,11.82,-23.560104,-46.723095,0.3466987,true,3,19,4.19,316.15,-1.7,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:25:151,-55,10.9,0.0,12.31,-23.560104,-46.723095,0.32756677,true,3,19,6.0,315.94,2.95,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:25:352,-43,10.9,0.0,12.82,-23.560104,-46.723095,0.4580393,true,3,19,4.82,315.56,7.77,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:27:922,-40,10.8,0.0,19.24,-23.560093,-46.723106,0.53823787,true,3,19,3.38,316.03,5.29,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:28:224,-49,10.8,0.0,20.04,-23.560091,-46.72311,0.68622154,true,3,19,0.3,315.53998,11.17,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:28:546,-43,10.9,0.0,21.09,-23.56009,-46.723114,1.4653668,true,3,19,-2.98,316.58002,4.44,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:28:747,-43,10.9,0.0,21.5,-23.56009,-46.723114,1.432934,true,3,19,1.53,316.95,1.05,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:29:013,-66,10.8,0.0,22.3,-23.56009,-46.72312,1.9875865,true,3,19,14.5,316.51,-4.19,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:29:252,-49,10.8,0.0,22.8,-23.56009,-46.723125,1.9428072,true,3,19,16.49,315.84,-6.67,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:29:337,-49,10.8,0.0,23.07,-23.560087,-46.723125,1.8113531,true,3,19,13.96,315.38,-6.89,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:29:528,-56,10.8,0.0,23.6,-23.560085,-46.72313,1.7323395,true,3,19,6.38,314.99,-6.7,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:29:746,-51,10.8,0.0,24.15,-23.560081,-46.723133,1.6285577,true,3,19,1.33,315.66,-6.55,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:29:911,-49,10.8,0.0,24.72,-23.56008,-46.723133,1.4775655,true,3,19,-1.63,316.68,-6.41,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:29:995,-49,10.8,0.0,24.98,-23.56008,-46.723133,1.4775655,true,3,19,-1.88,316.93,-6.82,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:30:193,-50,10.8,0.0,25.52,-23.56008,-46.723137,1.261507,true,3,19,-0.32,317.2,-6.47,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:30:408,-53,10.8,0.0,26.07,-23.560078,-46.723137,1.098772,true,3,19,2.38,317.0,-4.68,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:30:692,-52,10.8,0.0,26.92,-23.560078,-46.72314,0.9090654,true,3,19,4.87,316.44,-3.16,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:30:796,-51,10.8,0.0,27.13,-23.560076,-46.72314,0.8861716,true,3,19,4.6,316.33002,-3.24,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:30:993,-45,10.8,0.0,27.72,-23.560074,-46.723145,0.88865066,true,3,19,2.45,316.2,-4.23,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:31:194,-45,10.8,0.0,28.27,-23.560074,-46.723145,0.8560374,true,3,19,0.49,316.46002,-4.51,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:31:286,-44,10.8,0.0,28.39,-23.560074,-46.723145,0.8560374,true,3,19,0.42,316.61,-4.56,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:31:420,-50,10.8,0.0,28.68,-23.560072,-46.723145,0.79649234,true,3,19,0.59,316.93,-4.79,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:31:678,-54,10.9,0.0,29.67,-23.56007,-46.723145,0.67178863,true,3,19,2.58,317.43,-5.98,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:31:881,-49,10.9,0.0,30.01,-23.56007,-46.723145,0.57008773,true,3,19,4.68,317.31,-5.01,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:32:769,-46,10.9,0.0,32.07,-23.560068,-46.723145,0.24758837,true,3,19,1.91,316.47998,-2.94,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:34:357,-48,10.8,0.0,36.77,-23.560068,-46.72315,0.11661904,true,3,19,2.94,316.81,-3.11,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:34:549,-55,10.9,0.0,37.33,-23.560068,-46.72315,0.05830952,true,3,19,2.56,316.78,-3.01,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:34:763,-57,11.0,0.0,37.74,-23.560068,-46.72315,0.04,true,3,19,2.81,316.7,-3.51,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:34:854,-50,11.0,0.0,37.91,-23.560068,-46.72315,0.04,true,3,19,3.07,316.69,-3.51,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:35:049,-51,11.0,0.0,38.32,-23.560068,-46.72315,0.05656854,true,3,19,3.52,316.61,-2.27,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:35:132,-51,11.0,0.0,38.43,-23.560068,-46.72315,0.042426407,true,3,19,3.48,316.56,-1.78,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:35:419,-51,11.0,0.0,38.67,-23.560068,-46.72315,0.06708204,true,3,19,3.33,316.51,-1.38,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:35:556,-57,11.0,0.0,38.87,-23.560068,-46.72315,0.06324555,true,3,19,3.27,316.66,-1.22,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:35:778,-52,11.0,0.0,39.06,-23.560068,-46.72315,0.12,true,3,19,3.2,316.8,-1.9,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:35:935,-57,11.0,0.0,39.17,-23.560068,-46.72315,0.13341664,true,3,19,3.32,316.89,-2.69,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:36:127,-50,11.0,0.0,39.32,-23.560068,-46.72315,0.09,true,3,19,3.78,316.88,-2.67,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:36:325,-53,11.0,0.0,39.35,-23.560068,-46.723152,0.16278821,true,3,19,4.14,316.52002,-2.13,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:36:410,-51,11.0,0.0,39.37,-23.560068,-46.723152,0.16278821,true,3,19,3.87,315.8,-2.13,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:36:605,-51,11.0,0.0,39.39,-23.560068,-46.723152,0.16552946,true,3,19,2.21,312.15,-3.29,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:36:844,-54,11.0,0.0,39.44,-23.560068,-46.723152,0.15264337,true,3,19,0.78,306.94,-4.39,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:37:116,-51,10.9,0.0,39.42,-23.560068,-46.723152,0.089442715,true,3,19,1.18,302.27002,-3.3,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:37:315,-50,11.0,0.0,39.45,-23.560068,-46.723152,0.08,true,3,19,1.4,302.02002,-2.19,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:37:617,-55,10.9,0.0,39.45,-23.560068,-46.723152,0.101980396,true,3,19,2.77,302.69,-2.85,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:38:698,-51,10.9,0.0,39.45,-23.560068,-46.723152,0.13416408,true,3,19,-0.84,274.11,-3.98,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:39:401,-55,11.0,0.0,39.59,-23.560068,-46.723152,0.031622775,true,3,19,-0.55,277.95,-2.34,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:40:297,-46,10.9,0.0,39.5,-23.560068,-46.723152,0.044721358,true,3,19,-0.09,277.43,-3.04,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:40:759,-49,10.9,0.0,39.48,-23.560068,-46.723152,0.09433981,true,3,19,0.13,277.68,-3.71,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:40:858,-51,10.9,0.0,39.47,-23.560068,-46.723152,0.09433981,true,3,19,-0.37,277.63,-3.88,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:41:062,-57,10.9,0.0,39.47,-23.560068,-46.723152,0.05385165,true,3,19,-0.98,277.55,-3.83,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:41:264,-46,10.9,0.0,39.48,-23.560068,-46.723152,0.05,true,3,19,0.12,277.16998,-3.43,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:41:466,-49,10.9,0.0,39.51,-23.560068,-46.723152,0.08246211,true,3,19,0.77,274.91998,-3.2,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:41:547,-47,10.9,0.0,39.51,-23.560068,-46.723152,0.07,true,3,19,0.46,273.11,-3.0,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:41:750,-45,10.9,0.0,39.45,-23.560068,-46.723152,0.05385165,true,3,19,-1.21,266.51,-2.69,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:41:851,-65,10.9,0.0,39.42,-23.560068,-46.723152,0.05385165,true,3,19,-1.78,262.41,-2.52,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:42:050,-53,10.9,0.0,39.37,-23.560068,-46.723152,0.072111025,true,3,19,-1.8,253.31,-2.78,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:42:293,-65,10.9,0.0,39.4,-23.560068,-46.723152,0.08544003,true,3,19,-2.07,243.67,-3.51,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:42:464,-61,10.9,0.0,39.45,-23.560068,-46.723152,0.08246211,true,3,19,-2.32,235.71,-3.48,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:42:777,-51,10.9,0.0,39.45,-23.560068,-46.723152,0.041231055,true,3,19,-2.89,232.65,-2.57,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:42:832,-50,10.9,0.0,39.46,-23.560068,-46.723152,0.041231055,true,3,19,-3.24,233.14,-2.3,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:43:030,-51,10.9,0.0,39.5,-23.560068,-46.723156,0.06403124,true,3,19,-3.93,235.15,-1.78,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:43:130,-55,10.9,0.0,39.49,-23.560068,-46.723156,0.07071068,true,3,19,-4.09,236.2,-1.64,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:43:380,-54,10.9,0.0,39.51,-23.560068,-46.723156,0.042426407,true,3,19,-4.0,237.77,-2.11,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:43:554,-57,10.9,0.0,39.51,-23.560068,-46.723156,0.022360679,true,3,19,-3.56,238.37,-2.2,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:43:744,-54,10.9,0.0,39.49,-23.560068,-46.723156,0.022360679,true,3,19,-2.89,238.29,-2.08,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:43:955,-55,10.9,0.0,39.49,-23.560068,-46.723156,0.031622775,true,3,19,-2.35,237.82,-2.38,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:44:059,-52,10.9,0.0,39.48,-23.560068,-46.723156,0.031622775,true,3,19,-2.47,237.52,-2.24,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:44:353,-52,10.9,0.0,39.5,-23.560068,-46.723156,0.02828427,true,3,19,-2.48,237.17,-2.37,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:44:419,-61,10.9,0.0,39.49,-23.560068,-46.723156,0.02828427,true,3,19,-2.37,237.15,-2.59,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:44:530,-61,10.9,0.0,39.49,-23.560068,-46.723156,0.044721358,true,3,19,-2.59,237.12,-2.55,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:45:317,-46,10.9,0.0,39.52,-23.560068,-46.723156,0.070710674,true,3,19,-4.96,220.52,-1.5,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:45:804,-53,10.9,0.0,39.5,-23.56007,-46.723156,0.06708204,true,3,19,-5.3,200.55,-1.31,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:46:504,-48,10.9,0.0,39.49,-23.56007,-46.723156,2.5412595,true,3,19,-4.51,202.27,-0.74,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:47:230,-45,10.9,0.0,39.48,-23.560072,-46.723156,0.16031219,true,3,19,-3.73,203.39,-2.02,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:47:390,-54,10.9,0.0,39.49,-23.560072,-46.723156,0.17,true,3,19,-4.01,203.09,-2.2,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:47:495,-51,10.9,0.0,39.48,-23.560072,-46.723156,2.5638251,true,3,19,-4.1,203.0,-2.39,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:47:681,-48,10.9,0.0,39.43,-23.560072,-46.723156,0.12369317,true,3,19,-4.15,202.95,-2.64,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:48:066,-49,10.9,0.0,39.4,-23.560072,-46.723156,0.08246211,true,3,19,-4.55,201.17,-1.86,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:48:379,-49,10.9,0.0,39.42,-23.560072,-46.723156,0.05,true,3,19,-4.27,194.06,-0.85,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:48:567,-45,10.9,0.0,39.41,-23.560074,-46.723156,0.080622576,true,3,19,-4.59,187.73001,-0.87,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:48:772,-48,10.9,0.0,39.44,-23.560074,-46.723156,0.070710674,true,3,19,-5.59,182.26999,-0.65,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:49:007,-48,10.9,0.0,39.43,-23.560074,-46.723156,0.080622576,true,3,19,-5.67,180.42001,-0.78,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:49:260,-43,10.9,0.0,39.46,-23.560074,-46.723152,0.072111025,true,3,19,-4.6,180.57999,-0.82,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:49:502,-46,10.9,0.0,39.47,-23.560074,-46.723152,0.0781025,true,3,19,-4.51,177.44,-0.26,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:49:668,-51,10.9,0.0,39.48,-23.560074,-46.723152,0.080622576,true,3,19,-4.76,170.51999,0.34,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:49:870,-45,10.9,0.0,39.44,-23.560074,-46.723152,0.0728011,true,3,19,-5.38,161.85,0.58,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:50:171,-57,10.9,0.0,39.45,-23.560074,-46.723152,0.13,true,3,19,-5.67,149.45999,0.71,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:51:465,-53,10.9,0.0,39.44,-23.560076,-46.723152,0.080622576,true,3,19,-5.09,150.65,0.94,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:51:638,-51,10.9,0.0,39.44,-23.560076,-46.723152,0.10816654,true,3,19,-4.78,150.41,0.16,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:51:917,-51,10.9,0.0,39.42,-23.560076,-46.723152,0.1360147,true,3,19,-4.77,148.88,0.4,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:52:118,-54,10.9,0.0,39.41,-23.560076,-46.723152,0.16643317,true,3,19,-4.8,143.57,0.62,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:53:558,-60,10.9,0.0,39.39,-23.56008,-46.72315,0.1,true,3,19,-3.22,99.98001,2.65,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:53:744,-53,10.9,0.0,39.37,-23.56008,-46.72315,0.12041594,true,3,19,-4.07,100.82001,2.42,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:54:037,-62,10.9,0.0,39.37,-23.56008,-46.72315,0.12206556,true,3,19,-3.78,101.48001,1.83,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:54:238,-54,10.9,0.0,39.35,-23.56008,-46.72315,0.12083046,true,3,19,-3.5,101.67001,1.43,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:54:483,-60,10.9,0.0,39.41,-23.56008,-46.72315,0.110453606,true,3,19,-2.5,101.92999,2.18,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:54:691,-65,10.9,0.0,39.43,-23.56008,-46.72315,0.12369317,true,3,19,-3.16,101.79001,1.85,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:55:085,-59,10.9,0.0,39.46,-23.56008,-46.72315,0.12041594,true,3,19,-3.86,97.42001,1.38,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:55:187,-59,10.9,0.0,39.43,-23.56008,-46.72315,0.13038404,true,3,19,-3.7,94.04001,1.73,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:55:295,-56,10.9,0.0,39.43,-23.56008,-46.72315,0.13152947,true,3,19,-3.27,89.62,1.91,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:55:395,-53,10.9,0.0,39.46,-23.56008,-46.72315,0.13152947,true,3,19,-2.62,84.46,2.06,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:55:771,-49,10.9,0.0,39.53,-23.56008,-46.723145,0.1456022,true,3,19,-1.64,62.9,1.52,15,225,1,3,21,3,false,2,32,0.4
20140120 15:41:55:969,-48,10.9,0.0,39.56,-23.56008,-46.723145,0.1456022,true,3,19,-1.46,55.9,1.63,15,225,1,3,21,3,false,2,32,0.4
